entity_id,pathway,event,event_type,time,resource_id,run
28,Non-Trauma,requires_treatment,attribute_assigned,269.9283323459853,,46
28,Non-Trauma,MINORS_treatment_wait_begins,queue,269.9283323459853,,46
28,Non-Trauma,MINORS_treatment_begins,resource_use,269.9283323459853,3.0,46
33,Non-Trauma,MINORS_examination_begins,resource_use,269.9283323459853,2.0,46
23,Non-Trauma,MINORS_treatment_complete,resource_use_end,270.13652259628793,1.0,46
23,Shared,depart,arrival_departure,270.13652259628793,,46
37,Non-Trauma,triage_complete,resource_use_end,270.80830179432047,2.0,46
37,Non-Trauma,MINORS_registration_wait_begins,queue,270.80830179432047,,46
37,Non-Trauma,MINORS_registration_begins,resource_use,270.80830179432047,1.0,46
40,Non-Trauma,triage_begins,resource_use,270.80830179432047,2.0,46
40,Non-Trauma,triage_complete,resource_use_end,271.0322716813699,2.0,46
40,Non-Trauma,MINORS_registration_wait_begins,queue,271.0322716813699,,46
41,Shared,arrival,arrival_departure,271.1780949583594,,46
41,Non-Trauma,triage_wait_begins,queue,271.1780949583594,,46
41,Non-Trauma,triage_begins,resource_use,271.1780949583594,2.0,46
42,Shared,arrival,arrival_departure,271.68394547244134,,46
42,Non-Trauma,triage_wait_begins,queue,271.68394547244134,,46
38,Non-Trauma,MINORS_registration_complete,resource_use_end,272.40197990142633,2.0,46
38,Non-Trauma,MINORS_examination_wait_begins,queue,272.40197990142633,,46
40,Non-Trauma,MINORS_registration_begins,resource_use,272.40197990142633,2.0,46
43,Shared,arrival,arrival_departure,274.42029615017174,,46
43,Trauma,triage_wait_begins,queue,274.42029615017174,,46
37,Non-Trauma,MINORS_registration_complete,resource_use_end,275.7903989262957,1.0,46
37,Non-Trauma,MINORS_examination_wait_begins,queue,275.7903989262957,,46
32,Trauma,TRAUMA_stabilisation_complete,resource_use_end,276.851156861951,4.0,46
32,Trauma,TRAUMA_treatment_wait_begins,queue,276.851156861951,,46
32,Trauma,TRAUMA_treatment_begins,resource_use,276.851156861951,4.0,46
29,Non-Trauma,MINORS_examination_complete,resource_use_end,278.04076830326187,1.0,46
29,Shared,depart,arrival_departure,278.04076830326187,,46
35,Non-Trauma,MINORS_examination_begins,resource_use,278.04076830326187,1.0,46
24,Non-Trauma,MINORS_treatment_complete,resource_use_end,278.04275179997376,2.0,46
24,Shared,depart,arrival_departure,278.04275179997376,,46
41,Non-Trauma,triage_complete,resource_use_end,278.0862779089454,2.0,46
41,Non-Trauma,MINORS_registration_wait_begins,queue,278.0862779089454,,46
41,Non-Trauma,MINORS_registration_begins,resource_use,278.0862779089454,1.0,46
42,Non-Trauma,triage_begins,resource_use,278.0862779089454,2.0,46
36,Trauma,TRAUMA_stabilisation_complete,resource_use_end,280.8161148239089,3.0,46
36,Trauma,TRAUMA_treatment_wait_begins,queue,280.8161148239089,,46
36,Trauma,TRAUMA_treatment_begins,resource_use,280.8161148239089,5.0,46
44,Shared,arrival,arrival_departure,281.2868576116494,,46
44,Non-Trauma,triage_wait_begins,queue,281.2868576116494,,46
30,Non-Trauma,MINORS_examination_complete,resource_use_end,281.68817106772167,3.0,46
30,Non-Trauma,requires_treatment,attribute_assigned,281.68817106772167,,46
30,Non-Trauma,MINORS_treatment_wait_begins,queue,281.68817106772167,,46
30,Non-Trauma,MINORS_treatment_begins,resource_use,281.68817106772167,4.0,46
34,Non-Trauma,MINORS_examination_begins,resource_use,281.68817106772167,3.0,46
42,Non-Trauma,triage_complete,resource_use_end,281.70450833032794,2.0,46
42,Non-Trauma,MINORS_registration_wait_begins,queue,281.70450833032794,,46
43,Trauma,triage_begins,resource_use,281.70450833032794,2.0,46
40,Non-Trauma,MINORS_registration_complete,resource_use_end,283.13483893033793,2.0,46
40,Non-Trauma,MINORS_examination_wait_begins,queue,283.13483893033793,,46
42,Non-Trauma,MINORS_registration_begins,resource_use,283.13483893033793,2.0,46
28,Non-Trauma,MINORS_treatment_complete,resource_use_end,283.58214191246157,3.0,46
28,Shared,depart,arrival_departure,283.58214191246157,,46
43,Trauma,triage_complete,resource_use_end,283.85302179947695,2.0,46
43,Trauma,TRAUMA_stabilisation_wait_begins,queue,283.85302179947695,,46
43,Trauma,TRAUMA_stabilisation_begins,resource_use,283.85302179947695,4.0,46
44,Non-Trauma,triage_begins,resource_use,283.85302179947695,2.0,46
44,Non-Trauma,triage_complete,resource_use_end,284.6299280806474,2.0,46
44,Non-Trauma,MINORS_registration_wait_begins,queue,284.6299280806474,,46
45,Shared,arrival,arrival_departure,285.01313718138607,,46
45,Non-Trauma,triage_wait_begins,queue,285.01313718138607,,46
45,Non-Trauma,triage_begins,resource_use,285.01313718138607,2.0,46
41,Non-Trauma,MINORS_registration_complete,resource_use_end,285.0134448218314,1.0,46
41,Non-Trauma,MINORS_examination_wait_begins,queue,285.0134448218314,,46
44,Non-Trauma,MINORS_registration_begins,resource_use,285.0134448218314,1.0,46
46,Shared,arrival,arrival_departure,285.7393434291703,,46
46,Non-Trauma,triage_wait_begins,queue,285.7393434291703,,46
45,Non-Trauma,triage_complete,resource_use_end,286.0508094515187,2.0,46
45,Non-Trauma,MINORS_registration_wait_begins,queue,286.0508094515187,,46
46,Non-Trauma,triage_begins,resource_use,286.0508094515187,2.0,46
32,Trauma,TRAUMA_treatment_complete,resource_use_end,287.1061968670994,4.0,46
32,Shared,depart,arrival_departure,287.1061968670994,,46
33,Non-Trauma,MINORS_examination_complete,resource_use_end,287.1247068994714,2.0,46
33,Shared,depart,arrival_departure,287.1247068994714,,46
38,Non-Trauma,MINORS_examination_begins,resource_use,287.1247068994714,2.0,46
31,Trauma,TRAUMA_treatment_complete,resource_use_end,289.28647815167955,2.0,46
31,Shared,depart,arrival_departure,289.28647815167955,,46
14,Trauma,TRAUMA_stabilisation_complete,resource_use_end,289.69554979544256,2.0,46
14,Trauma,TRAUMA_treatment_wait_begins,queue,289.69554979544256,,46
14,Trauma,TRAUMA_treatment_begins,resource_use,289.69554979544256,4.0,46
46,Non-Trauma,triage_complete,resource_use_end,290.8840832944867,2.0,46
46,Non-Trauma,MINORS_registration_wait_begins,queue,290.8840832944867,,46
42,Non-Trauma,MINORS_registration_complete,resource_use_end,293.02401452311886,2.0,46
42,Non-Trauma,MINORS_examination_wait_begins,queue,293.02401452311886,,46
45,Non-Trauma,MINORS_registration_begins,resource_use,293.02401452311886,2.0,46
44,Non-Trauma,MINORS_registration_complete,resource_use_end,294.1370234996463,1.0,46
44,Non-Trauma,MINORS_examination_wait_begins,queue,294.1370234996463,,46
46,Non-Trauma,MINORS_registration_begins,resource_use,294.1370234996463,1.0,46
39,Trauma,triage_complete,resource_use_end,294.70289118405657,1.0,46
39,Trauma,TRAUMA_stabilisation_wait_begins,queue,294.70289118405657,,46
39,Trauma,TRAUMA_stabilisation_begins,resource_use,294.70289118405657,3.0,46
35,Non-Trauma,MINORS_examination_complete,resource_use_end,295.5735654715073,1.0,46
35,Non-Trauma,requires_treatment,attribute_assigned,295.5735654715073,,46
35,Non-Trauma,MINORS_treatment_wait_begins,queue,295.5735654715073,,46
35,Non-Trauma,MINORS_treatment_begins,resource_use,295.5735654715073,1.0,46
37,Non-Trauma,MINORS_examination_begins,resource_use,295.5735654715073,1.0,46
30,Non-Trauma,MINORS_treatment_complete,resource_use_end,295.6893817097521,4.0,46
30,Shared,depart,arrival_departure,295.6893817097521,,46
34,Non-Trauma,MINORS_examination_complete,resource_use_end,296.11232568213137,3.0,46
34,Non-Trauma,requires_treatment,attribute_assigned,296.11232568213137,,46
34,Non-Trauma,MINORS_treatment_wait_begins,queue,296.11232568213137,,46
34,Non-Trauma,MINORS_treatment_begins,resource_use,296.11232568213137,2.0,46
40,Non-Trauma,MINORS_examination_begins,resource_use,296.11232568213137,3.0,46
47,Shared,arrival,arrival_departure,298.13330889815495,,46
47,Non-Trauma,triage_wait_begins,queue,298.13330889815495,,46
47,Non-Trauma,triage_begins,resource_use,298.13330889815495,2.0,46
43,Trauma,TRAUMA_stabilisation_complete,resource_use_end,298.4551547670418,4.0,46
43,Trauma,TRAUMA_treatment_wait_begins,queue,298.4551547670418,,46
43,Trauma,TRAUMA_treatment_begins,resource_use,298.4551547670418,2.0,46
47,Non-Trauma,triage_complete,resource_use_end,299.2828477736005,2.0,46
47,Non-Trauma,MINORS_registration_wait_begins,queue,299.2828477736005,,46
39,Trauma,TRAUMA_stabilisation_complete,resource_use_end,299.6738233080335,3.0,46
39,Trauma,TRAUMA_treatment_wait_begins,queue,299.6738233080335,,46
45,Non-Trauma,MINORS_registration_complete,resource_use_end,301.36331048555337,2.0,46
45,Non-Trauma,MINORS_examination_wait_begins,queue,301.36331048555337,,46
47,Non-Trauma,MINORS_registration_begins,resource_use,301.36331048555337,2.0,46
46,Non-Trauma,MINORS_registration_complete,resource_use_end,302.0951843530447,1.0,46
46,Non-Trauma,MINORS_examination_wait_begins,queue,302.0951843530447,,46
38,Non-Trauma,MINORS_examination_complete,resource_use_end,302.4609415193428,2.0,46
38,Non-Trauma,requires_treatment,attribute_assigned,302.4609415193428,,46
38,Non-Trauma,MINORS_treatment_wait_begins,queue,302.4609415193428,,46
38,Non-Trauma,MINORS_treatment_begins,resource_use,302.4609415193428,3.0,46
41,Non-Trauma,MINORS_examination_begins,resource_use,302.4609415193428,2.0,46
48,Shared,arrival,arrival_departure,303.7866257136057,,46
48,Non-Trauma,triage_wait_begins,queue,303.7866257136057,,46
48,Non-Trauma,triage_begins,resource_use,303.7866257136057,1.0,46
43,Trauma,TRAUMA_treatment_complete,resource_use_end,304.41474488453423,2.0,46
43,Shared,depart,arrival_departure,304.41474488453423,,46
39,Trauma,TRAUMA_treatment_begins,resource_use,304.41474488453423,2.0,46
49,Shared,arrival,arrival_departure,305.5654207400402,,46
49,Non-Trauma,triage_wait_begins,queue,305.5654207400402,,46
49,Non-Trauma,triage_begins,resource_use,305.5654207400402,2.0,46
35,Non-Trauma,MINORS_treatment_complete,resource_use_end,306.2499691561493,1.0,46
35,Shared,depart,arrival_departure,306.2499691561493,,46
50,Shared,arrival,arrival_departure,306.5607986265989,,46
50,Non-Trauma,triage_wait_begins,queue,306.5607986265989,,46
48,Non-Trauma,triage_complete,resource_use_end,306.65620277956197,1.0,46
48,Non-Trauma,MINORS_registration_wait_begins,queue,306.65620277956197,,46
48,Non-Trauma,MINORS_registration_begins,resource_use,306.65620277956197,1.0,46
50,Non-Trauma,triage_begins,resource_use,306.65620277956197,1.0,46
51,Shared,arrival,arrival_departure,306.7795642311169,,46
51,Non-Trauma,triage_wait_begins,queue,306.7795642311169,,46
37,Non-Trauma,MINORS_examination_complete,resource_use_end,307.0493340910719,1.0,46
37,Shared,depart,arrival_departure,307.0493340910719,,46
42,Non-Trauma,MINORS_examination_begins,resource_use,307.0493340910719,1.0,46
49,Non-Trauma,triage_complete,resource_use_end,307.17830261809183,2.0,46
49,Non-Trauma,MINORS_registration_wait_begins,queue,307.17830261809183,,46
51,Non-Trauma,triage_begins,resource_use,307.17830261809183,2.0,46
52,Shared,arrival,arrival_departure,308.1469065848228,,46
52,Non-Trauma,triage_wait_begins,queue,308.1469065848228,,46
47,Non-Trauma,MINORS_registration_complete,resource_use_end,308.4549872953738,2.0,46
47,Non-Trauma,MINORS_examination_wait_begins,queue,308.4549872953738,,46
49,Non-Trauma,MINORS_registration_begins,resource_use,308.4549872953738,2.0,46
34,Non-Trauma,MINORS_treatment_complete,resource_use_end,308.95774101601074,2.0,46
34,Shared,depart,arrival_departure,308.95774101601074,,46
53,Shared,arrival,arrival_departure,312.48323422194346,,46
53,Non-Trauma,triage_wait_begins,queue,312.48323422194346,,46
48,Non-Trauma,MINORS_registration_complete,resource_use_end,313.39287165806763,1.0,46
48,Non-Trauma,MINORS_examination_wait_begins,queue,313.39287165806763,,46
54,Shared,arrival,arrival_departure,313.94429578130956,,46
54,Non-Trauma,triage_wait_begins,queue,313.94429578130956,,46
51,Non-Trauma,triage_complete,resource_use_end,314.5565647925241,2.0,46
51,Non-Trauma,MINORS_registration_wait_begins,queue,314.5565647925241,,46
51,Non-Trauma,MINORS_registration_begins,resource_use,314.5565647925241,1.0,46
52,Non-Trauma,triage_begins,resource_use,314.5565647925241,2.0,46
40,Non-Trauma,MINORS_examination_complete,resource_use_end,315.1658463644278,3.0,46
40,Shared,depart,arrival_departure,315.1658463644278,,46
44,Non-Trauma,MINORS_examination_begins,resource_use,315.1658463644278,3.0,46
50,Non-Trauma,triage_complete,resource_use_end,315.58328602848377,1.0,46
50,Non-Trauma,MINORS_registration_wait_begins,queue,315.58328602848377,,46
53,Non-Trauma,triage_begins,resource_use,315.58328602848377,1.0,46
38,Non-Trauma,MINORS_treatment_complete,resource_use_end,315.6680046094636,3.0,46
38,Shared,depart,arrival_departure,315.6680046094636,,46
53,Non-Trauma,triage_complete,resource_use_end,316.1105189396171,1.0,46
53,Non-Trauma,MINORS_registration_wait_begins,queue,316.1105189396171,,46
54,Non-Trauma,triage_begins,resource_use,316.1105189396171,1.0,46
49,Non-Trauma,MINORS_registration_complete,resource_use_end,316.23226155176314,2.0,46
49,Non-Trauma,MINORS_examination_wait_begins,queue,316.23226155176314,,46
50,Non-Trauma,MINORS_registration_begins,resource_use,316.23226155176314,2.0,46
41,Non-Trauma,MINORS_examination_complete,resource_use_end,317.19112098897233,2.0,46
41,Non-Trauma,requires_treatment,attribute_assigned,317.19112098897233,,46
41,Non-Trauma,MINORS_treatment_wait_begins,queue,317.19112098897233,,46
41,Non-Trauma,MINORS_treatment_begins,resource_use,317.19112098897233,4.0,46
45,Non-Trauma,MINORS_examination_begins,resource_use,317.19112098897233,2.0,46
52,Non-Trauma,triage_complete,resource_use_end,318.44042661412334,2.0,46
52,Non-Trauma,MINORS_registration_wait_begins,queue,318.44042661412334,,46
51,Non-Trauma,MINORS_registration_complete,resource_use_end,319.9711917324013,1.0,46
51,Non-Trauma,MINORS_examination_wait_begins,queue,319.9711917324013,,46
53,Non-Trauma,MINORS_registration_begins,resource_use,319.9711917324013,1.0,46
55,Shared,arrival,arrival_departure,321.8188309509241,,46
55,Non-Trauma,triage_wait_begins,queue,321.8188309509241,,46
55,Non-Trauma,triage_begins,resource_use,321.8188309509241,2.0,46
56,Shared,arrival,arrival_departure,322.7884999784313,,46
56,Non-Trauma,triage_wait_begins,queue,322.7884999784313,,46
57,Shared,arrival,arrival_departure,322.94132493412064,,46
57,Non-Trauma,triage_wait_begins,queue,322.94132493412064,,46
50,Non-Trauma,MINORS_registration_complete,resource_use_end,324.485734400975,2.0,46
50,Non-Trauma,MINORS_examination_wait_begins,queue,324.485734400975,,46
52,Non-Trauma,MINORS_registration_begins,resource_use,324.485734400975,2.0,46
42,Non-Trauma,MINORS_examination_complete,resource_use_end,325.2944932009015,1.0,46
42,Non-Trauma,requires_treatment,attribute_assigned,325.2944932009015,,46
42,Non-Trauma,MINORS_treatment_wait_begins,queue,325.2944932009015,,46
42,Non-Trauma,MINORS_treatment_begins,resource_use,325.2944932009015,1.0,46
46,Non-Trauma,MINORS_examination_begins,resource_use,325.2944932009015,1.0,46
55,Non-Trauma,triage_complete,resource_use_end,325.73531699136026,2.0,46
55,Non-Trauma,MINORS_registration_wait_begins,queue,325.73531699136026,,46
56,Non-Trauma,triage_begins,resource_use,325.73531699136026,2.0,46
58,Shared,arrival,arrival_departure,326.31262995188246,,46
58,Non-Trauma,triage_wait_begins,queue,326.31262995188246,,46
59,Shared,arrival,arrival_departure,326.7599444685396,,46
59,Non-Trauma,triage_wait_begins,queue,326.7599444685396,,46
60,Shared,arrival,arrival_departure,327.1858693230178,,46
60,Non-Trauma,triage_wait_begins,queue,327.1858693230178,,46
61,Shared,arrival,arrival_departure,327.3224998752405,,46
61,Non-Trauma,triage_wait_begins,queue,327.3224998752405,,46
56,Non-Trauma,triage_complete,resource_use_end,327.7314604249939,2.0,46
56,Non-Trauma,MINORS_registration_wait_begins,queue,327.7314604249939,,46
57,Non-Trauma,triage_begins,resource_use,327.7314604249939,2.0,46
53,Non-Trauma,MINORS_registration_complete,resource_use_end,327.80721633916806,1.0,46
53,Non-Trauma,MINORS_examination_wait_begins,queue,327.80721633916806,,46
55,Non-Trauma,MINORS_registration_begins,resource_use,327.80721633916806,1.0,46
36,Trauma,TRAUMA_treatment_complete,resource_use_end,329.72051051964837,5.0,46
36,Shared,depart,arrival_departure,329.72051051964837,,46
62,Shared,arrival,arrival_departure,330.2743867432923,,46
62,Non-Trauma,triage_wait_begins,queue,330.2743867432923,,46
63,Shared,arrival,arrival_departure,330.50967658591696,,46
63,Non-Trauma,triage_wait_begins,queue,330.50967658591696,,46
64,Shared,arrival,arrival_departure,330.63095774605745,,46
64,Trauma,triage_wait_begins,queue,330.63095774605745,,46
65,Shared,arrival,arrival_departure,330.9013193709807,,46
65,Non-Trauma,triage_wait_begins,queue,330.9013193709807,,46
66,Shared,arrival,arrival_departure,331.3162445773583,,46
66,Non-Trauma,triage_wait_begins,queue,331.3162445773583,,46
41,Non-Trauma,MINORS_treatment_complete,resource_use_end,331.88756797537764,4.0,46
41,Shared,depart,arrival_departure,331.88756797537764,,46
52,Non-Trauma,MINORS_registration_complete,resource_use_end,331.93794076892567,2.0,46
52,Non-Trauma,MINORS_examination_wait_begins,queue,331.93794076892567,,46
56,Non-Trauma,MINORS_registration_begins,resource_use,331.93794076892567,2.0,46
44,Non-Trauma,MINORS_examination_complete,resource_use_end,332.6153863622418,3.0,46
44,Non-Trauma,requires_treatment,attribute_assigned,332.6153863622418,,46
44,Non-Trauma,MINORS_treatment_wait_begins,queue,332.6153863622418,,46
44,Non-Trauma,MINORS_treatment_begins,resource_use,332.6153863622418,2.0,46
47,Non-Trauma,MINORS_examination_begins,resource_use,332.6153863622418,3.0,46
45,Non-Trauma,MINORS_examination_complete,resource_use_end,333.75316922827346,2.0,46
45,Shared,depart,arrival_departure,333.75316922827346,,46
48,Non-Trauma,MINORS_examination_begins,resource_use,333.75316922827346,2.0,46
67,Shared,arrival,arrival_departure,333.90954688247643,,46
67,Non-Trauma,triage_wait_begins,queue,333.90954688247643,,46
54,Non-Trauma,triage_complete,resource_use_end,334.3277587238905,1.0,46
54,Non-Trauma,MINORS_registration_wait_begins,queue,334.3277587238905,,46
58,Non-Trauma,triage_begins,resource_use,334.3277587238905,1.0,46
57,Non-Trauma,triage_complete,resource_use_end,334.6211864976796,2.0,46
57,Non-Trauma,MINORS_registration_wait_begins,queue,334.6211864976796,,46
59,Non-Trauma,triage_begins,resource_use,334.6211864976796,2.0,46
55,Non-Trauma,MINORS_registration_complete,resource_use_end,335.303735395682,1.0,46
55,Non-Trauma,MINORS_examination_wait_begins,queue,335.303735395682,,46
54,Non-Trauma,MINORS_registration_begins,resource_use,335.303735395682,1.0,46
68,Shared,arrival,arrival_departure,336.11985037939604,,46
68,Non-Trauma,triage_wait_begins,queue,336.11985037939604,,46
69,Shared,arrival,arrival_departure,336.57156897508577,,46
69,Non-Trauma,triage_wait_begins,queue,336.57156897508577,,46
58,Non-Trauma,triage_complete,resource_use_end,336.6339027162205,1.0,46
58,Non-Trauma,MINORS_registration_wait_begins,queue,336.6339027162205,,46
60,Non-Trauma,triage_begins,resource_use,336.6339027162205,1.0,46
56,Non-Trauma,MINORS_registration_complete,resource_use_end,338.0899372429902,2.0,46
56,Non-Trauma,MINORS_examination_wait_begins,queue,338.0899372429902,,46
57,Non-Trauma,MINORS_registration_begins,resource_use,338.0899372429902,2.0,46
70,Shared,arrival,arrival_departure,340.01318068909853,,46
70,Non-Trauma,triage_wait_begins,queue,340.01318068909853,,46
42,Non-Trauma,MINORS_treatment_complete,resource_use_end,340.1431884458007,1.0,46
42,Shared,depart,arrival_departure,340.1431884458007,,46
46,Non-Trauma,MINORS_examination_complete,resource_use_end,341.3946355717343,1.0,46
46,Non-Trauma,requires_treatment,attribute_assigned,341.3946355717343,,46
46,Non-Trauma,MINORS_treatment_wait_begins,queue,341.3946355717343,,46
46,Non-Trauma,MINORS_treatment_begins,resource_use,341.3946355717343,3.0,46
49,Non-Trauma,MINORS_examination_begins,resource_use,341.3946355717343,1.0,46
71,Shared,arrival,arrival_departure,342.6005559483393,,46
71,Non-Trauma,triage_wait_begins,queue,342.6005559483393,,46
57,Non-Trauma,MINORS_registration_complete,resource_use_end,344.5915206689971,2.0,46
57,Non-Trauma,MINORS_examination_wait_begins,queue,344.5915206689971,,46
58,Non-Trauma,MINORS_registration_begins,resource_use,344.5915206689971,2.0,46
54,Non-Trauma,MINORS_registration_complete,resource_use_end,344.64073204968275,1.0,46
54,Non-Trauma,MINORS_examination_wait_begins,queue,344.64073204968275,,46
44,Non-Trauma,MINORS_treatment_complete,resource_use_end,345.6970735736492,2.0,46
44,Shared,depart,arrival_departure,345.6970735736492,,46
47,Non-Trauma,MINORS_examination_complete,resource_use_end,347.57731327015307,3.0,46
47,Non-Trauma,requires_treatment,attribute_assigned,347.57731327015307,,46
47,Non-Trauma,MINORS_treatment_wait_begins,queue,347.57731327015307,,46
47,Non-Trauma,MINORS_treatment_begins,resource_use,347.57731327015307,4.0,46
51,Non-Trauma,MINORS_examination_begins,resource_use,347.57731327015307,3.0,46
59,Non-Trauma,triage_complete,resource_use_end,347.85237065042037,2.0,46
59,Non-Trauma,MINORS_registration_wait_begins,queue,347.85237065042037,,46
59,Non-Trauma,MINORS_registration_begins,resource_use,347.85237065042037,1.0,46
61,Non-Trauma,triage_begins,resource_use,347.85237065042037,2.0,46
48,Non-Trauma,MINORS_examination_complete,resource_use_end,348.20801385400637,2.0,46
48,Shared,depart,arrival_departure,348.20801385400637,,46
50,Non-Trauma,MINORS_examination_begins,resource_use,348.20801385400637,2.0,46
72,Shared,arrival,arrival_departure,349.24733112891334,,46
72,Non-Trauma,triage_wait_begins,queue,349.24733112891334,,46
25,Trauma,TRAUMA_treatment_complete,resource_use_end,350.19971652322647,3.0,46
25,Shared,depart,arrival_departure,350.19971652322647,,46
60,Non-Trauma,triage_complete,resource_use_end,350.702293890938,1.0,46
60,Non-Trauma,MINORS_registration_wait_begins,queue,350.702293890938,,46
62,Non-Trauma,triage_begins,resource_use,350.702293890938,1.0,46
58,Non-Trauma,MINORS_registration_complete,resource_use_end,353.54640194261907,2.0,46
58,Non-Trauma,MINORS_examination_wait_begins,queue,353.54640194261907,,46
60,Non-Trauma,MINORS_registration_begins,resource_use,353.54640194261907,2.0,46
73,Shared,arrival,arrival_departure,354.30285205996324,,46
73,Trauma,triage_wait_begins,queue,354.30285205996324,,46
46,Non-Trauma,MINORS_treatment_complete,resource_use_end,354.956780424161,3.0,46
46,Shared,depart,arrival_departure,354.956780424161,,46
59,Non-Trauma,MINORS_registration_complete,resource_use_end,355.46361682656834,1.0,46
59,Non-Trauma,MINORS_examination_wait_begins,queue,355.46361682656834,,46
74,Shared,arrival,arrival_departure,356.45560196779576,,46
74,Non-Trauma,triage_wait_begins,queue,356.45560196779576,,46
49,Non-Trauma,MINORS_examination_complete,resource_use_end,357.2677590853074,1.0,46
49,Shared,depart,arrival_departure,357.2677590853074,,46
53,Non-Trauma,MINORS_examination_begins,resource_use,357.2677590853074,1.0,46
75,Shared,arrival,arrival_departure,358.40276019254793,,46
75,Non-Trauma,triage_wait_begins,queue,358.40276019254793,,46
47,Non-Trauma,MINORS_treatment_complete,resource_use_end,359.57382622048976,4.0,46
47,Shared,depart,arrival_departure,359.57382622048976,,46
51,Non-Trauma,MINORS_examination_complete,resource_use_end,359.87510766752104,3.0,46
51,Shared,depart,arrival_departure,359.87510766752104,,46
52,Non-Trauma,MINORS_examination_begins,resource_use,359.87510766752104,3.0,46
60,Non-Trauma,MINORS_registration_complete,resource_use_end,362.7725987748406,2.0,46
60,Non-Trauma,MINORS_examination_wait_begins,queue,362.7725987748406,,46
50,Non-Trauma,MINORS_examination_complete,resource_use_end,364.66792007268293,2.0,46
50,Non-Trauma,requires_treatment,attribute_assigned,364.66792007268293,,46
50,Non-Trauma,MINORS_treatment_wait_begins,queue,364.66792007268293,,46
50,Non-Trauma,MINORS_treatment_begins,resource_use,364.66792007268293,1.0,46
55,Non-Trauma,MINORS_examination_begins,resource_use,364.66792007268293,2.0,46
76,Shared,arrival,arrival_departure,366.3286522766994,,46
76,Non-Trauma,triage_wait_begins,queue,366.3286522766994,,46
61,Non-Trauma,triage_complete,resource_use_end,367.6836069056341,2.0,46
61,Non-Trauma,MINORS_registration_wait_begins,queue,367.6836069056341,,46
61,Non-Trauma,MINORS_registration_begins,resource_use,367.6836069056341,1.0,46
63,Non-Trauma,triage_begins,resource_use,367.6836069056341,2.0,46
63,Non-Trauma,triage_complete,resource_use_end,369.46529993457443,2.0,46
63,Non-Trauma,MINORS_registration_wait_begins,queue,369.46529993457443,,46
63,Non-Trauma,MINORS_registration_begins,resource_use,369.46529993457443,2.0,46
64,Trauma,triage_begins,resource_use,369.46529993457443,2.0,46
64,Trauma,triage_complete,resource_use_end,370.50152867655675,2.0,46
64,Trauma,TRAUMA_stabilisation_wait_begins,queue,370.50152867655675,,46
64,Trauma,TRAUMA_stabilisation_begins,resource_use,370.50152867655675,2.0,46
65,Non-Trauma,triage_begins,resource_use,370.50152867655675,2.0,46
77,Shared,arrival,arrival_departure,372.68274875903467,,46
77,Non-Trauma,triage_wait_begins,queue,372.68274875903467,,46
53,Non-Trauma,MINORS_examination_complete,resource_use_end,373.2151901600557,1.0,46
53,Shared,depart,arrival_departure,373.2151901600557,,46
56,Non-Trauma,MINORS_examination_begins,resource_use,373.2151901600557,1.0,46
61,Non-Trauma,MINORS_registration_complete,resource_use_end,373.70283043463945,1.0,46
61,Non-Trauma,MINORS_examination_wait_begins,queue,373.70283043463945,,46
65,Non-Trauma,triage_complete,resource_use_end,374.10299278859486,2.0,46
65,Non-Trauma,MINORS_registration_wait_begins,queue,374.10299278859486,,46
65,Non-Trauma,MINORS_registration_begins,resource_use,374.10299278859486,1.0,46
66,Non-Trauma,triage_begins,resource_use,374.10299278859486,2.0,46
78,Shared,arrival,arrival_departure,374.3587036988872,,46
78,Non-Trauma,triage_wait_begins,queue,374.3587036988872,,46
79,Shared,arrival,arrival_departure,374.4827514060587,,46
79,Non-Trauma,triage_wait_begins,queue,374.4827514060587,,46
52,Non-Trauma,MINORS_examination_complete,resource_use_end,375.3266607767813,3.0,46
52,Non-Trauma,requires_treatment,attribute_assigned,375.3266607767813,,46
52,Non-Trauma,MINORS_treatment_wait_begins,queue,375.3266607767813,,46
52,Non-Trauma,MINORS_treatment_begins,resource_use,375.3266607767813,2.0,46
57,Non-Trauma,MINORS_examination_begins,resource_use,375.3266607767813,3.0,46
66,Non-Trauma,triage_complete,resource_use_end,375.80650593469494,2.0,46
66,Non-Trauma,MINORS_registration_wait_begins,queue,375.80650593469494,,46
67,Non-Trauma,triage_begins,resource_use,375.80650593469494,2.0,46
67,Non-Trauma,triage_complete,resource_use_end,375.9327988212165,2.0,46
67,Non-Trauma,MINORS_registration_wait_begins,queue,375.9327988212165,,46
68,Non-Trauma,triage_begins,resource_use,375.9327988212165,2.0,46
80,Shared,arrival,arrival_departure,376.14709787483406,,46
80,Non-Trauma,triage_wait_begins,queue,376.14709787483406,,46
63,Non-Trauma,MINORS_registration_complete,resource_use_end,378.09397270460545,2.0,46
63,Non-Trauma,MINORS_examination_wait_begins,queue,378.09397270460545,,46
66,Non-Trauma,MINORS_registration_begins,resource_use,378.09397270460545,2.0,46
50,Non-Trauma,MINORS_treatment_complete,resource_use_end,378.6185572340314,1.0,46
50,Shared,depart,arrival_departure,378.6185572340314,,46
55,Non-Trauma,MINORS_examination_complete,resource_use_end,380.1780115185443,2.0,46
55,Non-Trauma,requires_treatment,attribute_assigned,380.1780115185443,,46
55,Non-Trauma,MINORS_treatment_wait_begins,queue,380.1780115185443,,46
